ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE,INCOME_PER_MEMBER,AGE_GROUP,EMPLOYMENT_RATIO,COMM_SCORE
5009006,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,45,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009007,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,59,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009008,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,9,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009009,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,32,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009010,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,12,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009012,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,5,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009014,M,N,Y,0.0,Married,House / apartment,1,1,1,0,2.0,35,52.0,17.0,0,166500.0,Working,Secondary / secondary special,83250.0,Senior,0.3269230769230769,2
5009027,F,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,21,54.0,20.5,0,270000.0,Commercial associate,Secondary / secondary special,135000.0,Senior,0.37962962962962965,1
5112862,F,Y,Y,0.0,Married,House / apartment,1,0,0,1,2.0,40,54.0,20.5,0,270000.0,Commercial associate,Secondary / secondary special,135000.0,Senior,0.37962962962962965,1
5009028,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,17,40.0,8.0,0,225000.0,Commercial associate,Secondary / secondary special,112500.0,Middle,0.2,0
5009029,F,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,15,40.0,8.0,0,225000.0,Commercial associate,Secondary / secondary special,112500.0,Middle,0.2,0
5009031,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,13,29.0,3.0,0,315000.0,Working,Secondary / secondary special,315000.0,Adult,0.10344827586206896,0
5009032,F,N,Y,0.0,Single / not married,House / apartment,1,0,0,0,1.0,13,29.0,3.0,0,315000.0,Working,Secondary / secondary special,315000.0,Adult,0.10344827586206896,0
5009039,F,N,Y,2.0,Single / not married,House / apartment,1,0,0,0,3.0,8,39.0,2.0,0,157500.0,Working,Secondary / secondary special,52500.0,Middle,0.05128205128205128,0
5009040,F,N,Y,2.0,Single / not married,House / apartment,1,0,0,0,3.0,3,39.0,2.0,0,157500.0,Working,Secondary / secondary special,52500.0,Middle,0.05128205128205128,0
5009042,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,20,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009043,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,20,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009044,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,18,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009045,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,17,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009046,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,7,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009047,F,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,11,48.0,2.0,0,148500.0,Working,Higher education,74250.0,Senior,0.041666666666666664,0
5009050,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,34,30.0,6.0,0,202500.0,Working,Higher education,50625.0,Adult,0.2,1
5009051,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,56,30.0,6.0,0,202500.0,Working,Higher education,50625.0,Adult,0.2,1
5009052,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,47,30.0,6.0,0,202500.0,Working,Higher education,50625.0,Adult,0.2,1
5009053,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,51,30.0,6.0,0,202500.0,Working,Higher education,50625.0,Adult,0.2,1
5009055,F,N,Y,2.0,Married,House / apartment,1,0,0,1,4.0,55,30.0,6.0,0,202500.0,Working,Higher education,50625.0,Adult,0.2,1
5009056,M,N,Y,0.0,Single / not married,House / apartment,1,1,0,0,1.0,24,24.0,2.0,0,202500.0,Working,Secondary / secondary special,202500.0,Young,0.08333333333333333,1
5009057,M,N,Y,0.0,Single / not married,House / apartment,1,1,0,0,1.0,9,24.0,2.0,0,202500.0,Working,Secondary / secondary special,202500.0,Young,0.08333333333333333,1
5009058,F,Y,Y,0.0,Single / not married,House / apartment,1,0,1,1,1.0,0,21.0,2.0,0,112500.0,Commercial associate,Secondary / secondary special,112500.0,Young,0.09523809523809523,2
5009062,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,45,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009063,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,27,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009064,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,4,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009065,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,10,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009066,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,15,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009067,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,36,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009068,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,22,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009069,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,35,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009070,M,Y,Y,0.0,Civil marriage,House / apartment,1,0,0,0,2.0,39,29.0,6.0,0,315000.0,Working,Secondary / secondary special,157500.0,Adult,0.20689655172413793,0
5009071,F,Y,Y,0.0,Civil marriage,Municipal apartment,1,0,1,1,2.0,20,28.0,9.0,0,270000.0,Commercial associate,Incomplete higher,135000.0,Adult,0.32142857142857145,2
5009072,F,Y,Y,0.0,Civil marriage,Municipal apartment,1,0,1,1,2.0,43,28.0,9.0,0,270000.0,Commercial associate,Incomplete higher,135000.0,Adult,0.32142857142857145,2
5009074,F,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,22,49.0,2.0,0,360000.0,State servant,Higher education,120000.0,Senior,0.04081632653061224,2
5009075,F,Y,Y,1.0,Married,House / apartment,1,0,1,1,3.0,28,49.0,2.0,0,360000.0,State servant,Higher education,120000.0,Senior,0.04081632653061224,2
5009078,M,N,Y,1.0,Married,With parents,1,0,0,0,3.0,30,39.0,4.0,0,180000.0,Working,Secondary / secondary special,60000.0,Middle,0.10256410256410256,0
5009079,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,43,28.0,9.0,0,112500.0,Working,Higher education,56250.0,Adult,0.32142857142857145,1
5009080,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,15,28.0,9.0,0,112500.0,Working,Higher education,56250.0,Adult,0.32142857142857145,1
5009081,F,N,Y,0.0,Civil marriage,House / apartment,1,0,0,1,2.0,19,28.0,9.0,0,112500.0,Working,Higher education,56250.0,Adult,0.32142857142857145,1
5009083,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,51,56.0,16.0,0,90000.0,Working,Secondary / secondary special,45000.0,Elderly,0.2857142857142857,0
5009084,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,2,56.0,16.0,0,90000.0,Working,Secondary / secondary special,45000.0,Elderly,0.2857142857142857,0
5009088,M,Y,N,2.0,Married,House / apartment,1,0,0,0,4.0,46,40.0,8.0,0,202500.0,Commercial associate,Higher education,50625.0,Middle,0.2,0
5009089,M,Y,N,2.0,Married,House / apartment,1,0,0,0,4.0,39,40.0,8.0,0,202500.0,Commercial associate,Higher education,50625.0,Middle,0.2,0
5009090,M,Y,Y,0.0,Married,House / apartment,1,0,0,0,2.0,13,35.0,11.0,0,247500.0,Working,Secondary / secondary special,123750.0,Adult,0.3142857142857143,0
5009092,M,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,120000.0,Adult,0.09090909090909091,1
5009094,M,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,120000.0,Adult,0.09090909090909091,1
5009095,M,Y,Y,1.0,Married,House / apartment,1,1,0,0,3.0,3,33.0,3.0,0,360000.0,Working,Higher education,120000.0,Adult,0.09090909090909091,1
5009096,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,24,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,90000.0,Middle,0.32432432432432434,1
5009097,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,33,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,90000.0,Middle,0.32432432432432434,1
5009098,F,N,Y,1.0,Married,House / apartment,1,0,0,1,3.0,17,37.0,12.0,0,270000.0,Commercial associate,Secondary / secondary special,90000.0,Middle,0.32432432432432434,1
5009099,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,56,36.0,2.0,0,315000.0,Working,Higher education,315000.0,Middle,0.05555555555555555,0
5009100,F,N,Y,0.0,Separated,House / apartment,1,0,0,0,1.0,27,36.0,2.0,0,315000.0,Working,Higher education,315000.0,Middle,0.05555555555555555,0
5009103,M,Y,Y,2.0,Married,With parents,1,0,1,0,4.0,38,35.0,11.0,0,157500.0,Working,Secondary / secondary special,39375.0,Adult,0.3142857142857143,1
5009104,M,Y,Y,2.0,Married,With parents,1,0,1,0,4.0,27,35.0,11.0,0,157500.0,Working,Secondary / secondary special,39375.0,Adult,0.3142857142857143,1
5009105,M,Y,Y,2.0,Married,With parents,1,0,1,0,4.0,30,35.0,11.0,0,157500.0,Working,Secondary / secondary special,39375.0,Adult,0.3142857142857143,1
5009106,M,Y,Y,2.0,Married,With parents,1,0,1,0,4.0,60,35.0,11.0,0,157500.0,Working,Secondary / secondary special,39375.0,Adult,0.3142857142857143,1
5112876,M,Y,Y,2.0,Married,With parents,1,0,1,0,4.0,25,35.0,11.0,0,157500.0,Working,Secondary / secondary special,39375.0,Adult,0.3142857142857143,1
5009108,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,7,42.0,8.0,0,360000.0,Commercial associate,Secondary / secondary special,180000.0,Middle,0.19047619047619047,0
5009109,M,N,Y,0.0,Married,House / apartment,1,0,0,0,2.0,20,42.0,8.0,0,360000.0,Working,Secondary / secondary special,180000.0,Middle,0.19047619047619047,0
5009110,F,N,Y,0.0,Married,House / apartment,1,0,0,1,2.0,3,24.0,1.0,0,112500.0,Commercial associate,Higher education,56250.0,Young,0.041666666666666664,1
5009141,F,N,N,0.0,Civil marriage,House / apartment,1,1,1,0,2.0,33,26.0,4.0,0,135000.0,Working,Secondary / secondary special,67500.0,Adult,0.15384615384615385,2
5009142,F,N,N,0.0,Civil marriage,House / apartment,1,1,1,0,2.0,11,26.0,4.0,0,135000.0,Working,Secondary / secondary special,67500.0,Adult,0.15384615384615385,2
5009145,M,Y,N,0.0,Married,House / apartment,1,1,1,0,2.0,36,43.0,10.0,0,315000.0,Working,Higher education,157500.0,Middle,0.23255813953488372,2
5009146,M,Y,N,0.0,Married,House / apartment,1,1,1,0,2.0,36,43.0,10.0,0,315000.0,Working,Higher education,157500.0,Middle,0.23255813953488372,2
5009147,M,Y,N,0.0,Married,House / apartment,1,1,1,0,2.0,12,43.0,10.0,0,315000.0,Working,Higher education,157500.0,Middle,0.23255813953488372,2
5009149,M,Y,N,0.0,Married,House / apartment,1,1,1,0,2.0,7,43.0,10.0,0,315000.0,Working,Higher education,157500.0,Middle,0.23255813953488372,2
5009150,M,Y,N,0.0,Married,House / apartment,1,1,1,0,2.0,17,43.0,10.0,0,315000.0,Working,Higher education,157500.0,Middle,0.23255813953488372,2
5009151,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,29,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009152,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,47,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009153,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,53,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009154,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,28,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009155,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,27,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009156,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,17,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009157,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,55,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009158,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,43,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009159,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,14,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009160,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,21,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009161,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,23,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009162,F,N,N,0.0,Married,House / apartment,1,0,0,0,2.0,56,54.0,8.0,0,180000.0,Working,Secondary / secondary special,90000.0,Senior,0.14814814814814814,0
5009163,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,12,35.0,9.0,0,157500.0,Working,Secondary / secondary special,78750.0,Adult,0.2571428571428571,1
5009164,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,29,35.0,9.0,0,157500.0,Working,Secondary / secondary special,78750.0,Adult,0.2571428571428571,1
5009165,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,41,35.0,9.0,0,157500.0,Working,Secondary / secondary special,78750.0,Adult,0.2571428571428571,1
5009166,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,16,35.0,9.0,0,157500.0,Working,Secondary / secondary special,78750.0,Adult,0.2571428571428571,1
5009168,F,N,N,0.0,Married,House / apartment,1,0,1,0,2.0,38,35.0,9.0,0,157500.0,Working,Secondary / secondary special,78750.0,Adult,0.2571428571428571,1
5009177,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,49,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009178,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,34,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009179,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,51,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009180,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,38,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009181,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,12,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009182,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,34,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009183,M,Y,N,0.0,Married,Co-op apartment,1,0,0,0,2.0,31,50.0,3.0,0,229500.0,Working,Incomplete higher,114750.0,Senior,0.06,0
5009186,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,3,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009187,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,5,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009188,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,16,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009189,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,16,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009190,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,22,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009191,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,28,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009192,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,33,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009193,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,36,48.0,16.0,0,270000.0,Working,Higher education,135000.0,Senior,0.3333333333333333,2
5009195,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009196,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009198,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,48,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009201,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,1,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009202,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,6,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009203,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009204,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,2,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009205,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,5,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009206,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,21,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009207,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,22,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009208,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,41,57.0,20.5,0,292500.0,Working,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009209,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,45,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009210,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,59,57.0,20.5,0,292500.0,State servant,Secondary / secondary special,146250.0,Elderly,0.35964912280701755,2
5009213,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,22,34.0,2.0,0,270000.0,Working,Higher education,135000.0,Adult,0.058823529411764705,2
5009215,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,57,34.0,2.0,0,270000.0,Working,Higher education,135000.0,Adult,0.058823529411764705,2
5009216,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,6,34.0,2.0,0,270000.0,Working,Higher education,135000.0,Adult,0.058823529411764705,2
5009217,F,N,N,0.0,Married,House / apartment,1,1,1,0,2.0,6,34.0,2.0,0,270000.0,Working,Higher education,135000.0,Adult,0.058823529411764705,2
5009220,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,27,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009222,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,59,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009223,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009224,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009225,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,39,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009226,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,47,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009227,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,20,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009232,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,35,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009233,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,50,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
5009234,F,Y,N,0.0,Married,House / apartment,1,1,0,0,2.0,13,40.0,2.0,0,225000.0,Working,Secondary / secondary special,112500.0,Middle,0.05,1
